match_id,battle_id,team,player,hero,kill,death,assist,kda,gold,win
2026013001,836780560_3_1769755067,上海RNG.M,久酷,张飞,0,3,5,1.7,5960,0
2026013001,836780560_3_1769755067,杭州LGD.NBW,小久,戈娅,2,1,12,14.0,9442,1
2026013001,836780560_3_1769755067,杭州LGD.NBW,小崽,空空儿,1,2,14,7.5,6705,1
2026013001,836780560_3_1769755067,杭州LGD.NBW,小落,马超,6,1,7,13.0,10490,1
2026013001,836780560_3_1769755067,杭州LGD.NBW,九尾,不知火舞,3,1,6,9.0,8291,1
2026013001,836780560_3_1769755067,上海RNG.M,航航,暃,4,3,2,2.0,9239,0
2026013001,836780560_3_1769755067,上海RNG.M,小困,夏洛特,0,3,1,0.3,7839,0
2026020501,48251408_44_1770277497,上海RNG.M,雨空,沈梦溪,2,0,4,6.0,9894,1
2026020501,48251408_44_1770277497,上海RNG.M,久酷,朵莉亚,0,1,7,7.0,9253,1
2026020501,48251408_44_1770277497,无锡TCG,安凉,夏侯惇,1,2,6,3.5,10530,0
2026020501,48251408_44_1770277497,无锡TCG,北觅,敖隐,3,1,1,4.0,11979,0
2026020501,48251408_44_1770277497,上海RNG.M,樱花,影,3,3,2,1.7,13315,1
2026020501,48251408_44_1770277497,无锡TCG,大海,蚩奼,2,2,2,2.0,11979,0
2026020501,48251408_44_1770277497,无锡TCG,清弦,女娲,2,2,5,3.5,10811,0
2026020501,48251408_44_1770277497,上海RNG.M,航航,杨戬,0,4,4,1.0,11649,1
2026020501,48251408_44_1770277497,上海RNG.M,奕雨,虞姬,4,0,4,8.0,14990,1
2026020501,48251408_44_1770277497,无锡TCG,数字,空空儿,0,2,7,3.5,7909,0
2026012302,48251408_31_1769161108,长沙TES.A,帆帆,苏烈,1,2,14,7.5,9435,1
2026012302,48251408_31_1769161108,长沙TES.A,蓝桉,蚩奼,4,3,7,3.7,13369,1
2026012302,48251408_31_1769161108,长沙TES.A,无幻,姬小满,3,0,7,10.0,13432,1
2026012302,48251408_31_1769161108,上海EDG.M,花卷,西施,0,2,5,2.5,7361,0
2026012302,48251408_31_1769161108,上海EDG.M,小泽,司空震,1,2,2,1.5,12018,0
2026012302,48251408_31_1769161108,上海EDG.M,凌云,敖隐,3,1,3,6.0,12614,0
2026012302,48251408_31_1769161108,上海EDG.M,夏凌,云缨,1,5,3,0.8,11611,0
2026012302,48251408_31_1769161108,长沙TES.A,景诗,女娲,2,0,11,13.0,10799,1
2026012302,48251408_31_1769161108,上海EDG.M,涛,盾山,1,5,3,0.8,7339,0
2026012302,48251408_31_1769161108,长沙TES.A,书源,杨戬,5,1,8,13.0,13612,1
2026011702,48251408_71_1768647123,无锡TCG,光明,达摩,0,2,1,0.5,8136,0
2026011702,48251408_71_1768647123,桐乡情久,陌冷,孙尚香,2,0,4,6.0,13337,1
2026011702,48251408_71_1768647123,无锡TCG,安凉,镜,1,1,0,1.0,10795,0
2026011702,48251408_71_1768647123,桐乡情久,深巅,杨戬,3,0,3,6.0,11120,1
2026011702,48251408_71_1768647123,无锡TCG,北觅,艾琳,0,1,0,0.0,11287,0
2026011702,48251408_71_1768647123,无锡TCG,清弦,武则天,0,1,0,0.0,7922,0
2026011702,48251408_71_1768647123,桐乡情久,久寒,杨玉环,0,0,5,5.0,9723,1
2026011702,48251408_71_1768647123,桐乡情久,楠枫,太乙真人,0,0,6,6.0,8757,1
2026011702,48251408_71_1768647123,无锡TCG,数字,盾山,0,1,0,0.0,6504,0
2026011702,48251408_71_1768647123,桐乡情久,无玄,关羽,1,1,2,3.0,11533,1
2026020501,48251408_42_1770273405,上海RNG.M,雨空,西施,0,2,3,1.5,8192,0
2026020501,48251408_42_1770273405,上海RNG.M,久酷,张飞,0,3,8,2.7,8245,0
2026020501,48251408_42_1770273405,无锡TCG,安凉,元流之子(坦克),2,1,6,8.0,11411,1
2026020501,48251408_42_1770273405,无锡TCG,北觅,鲁班七号,5,2,6,5.5,14321,1
2026020501,48251408_42_1770273405,上海RNG.M,樱花,曹操,3,2,2,2.5,13049,0
2026020501,48251408_42_1770273405,无锡TCG,大海,夏洛特,4,1,7,11.0,13773,1
2026020501,48251408_42_1770273405,无锡TCG,清弦,小乔,2,4,6,2.0,8730,1
2026020501,48251408_42_1770273405,上海RNG.M,航航,裴擒虎,5,4,1,1.5,14310,0
2026020501,48251408_42_1770273405,上海RNG.M,奕雨,敖隐,0,2,1,0.5,11542,0
2026020501,48251408_42_1770273405,无锡TCG,数字,鲁班大师,0,0,9,9.0,8372,1
2026020502,501236240_18_1770283693,西安WE,明崽,安琪拉,0,3,0,0.0,5985,0
2026020502,501236240_18_1770283693,成都AG超玩会,大帅,苏烈,0,0,7,7.0,6606,1
2026020502,501236240_18_1770283693,成都AG超玩会,染详,大司命,2,0,1,3.0,9331,1
2026020502,501236240_18_1770283693,西安WE,文涛,夏洛特,1,2,0,0.5,7482,0
2026020502,501236240_18_1770283693,成都AG超玩会,小凡,沈梦溪,1,1,5,6.0,8019,1
2026020502,501236240_18_1770283693,西安WE,子意,元流之子(坦克),0,1,1,1.0,7464,0
2026020502,501236240_18_1770283693,成都AG超玩会,小俞,蚩奼,4,0,3,7.0,9868,1
2026020502,501236240_18_1770283693,西安WE,昭珏,戈娅,0,1,0,0.0,7839,0
2026020502,501236240_18_1770283693,成都AG超玩会,轩染,司空震,2,0,4,6.0,10015,1
2026020502,501236240_18_1770283693,西安WE,忆安,少司缘,0,2,1,0.5,6004,0
2026020501,48251408_41_1770271358,上海RNG.M,雨空,女娲,0,1,9,9.0,10215,1
2026020501,48251408_41_1770271358,上海RNG.M,久酷,盾山,2,0,6,8.0,9210,1
2026020501,48251408_41_1770271358,无锡TCG,安凉,镜,2,2,1,1.5,12830,0
2026020501,48251408_41_1770271358,无锡TCG,北觅,孙尚香,1,0,0,1.0,15120,0
2026020501,48251408_41_1770271358,上海RNG.M,樱花,狂铁,2,0,6,8.0,12854,1
2026020501,48251408_41_1770271358,无锡TCG,大海,达摩,0,2,1,0.5,10075,0
2026020501,48251408_41_1770271358,无锡TCG,清弦,西施,0,1,1,1.0,7081,0
2026020501,48251408_41_1770271358,上海RNG.M,航航,云缨,1,2,6,3.5,12749,1
2026020501,48251408_41_1770271358,上海RNG.M,奕雨,艾琳,4,0,5,9.0,13614,1
2026020501,48251408_41_1770271358,无锡TCG,数字,太乙真人,0,4,3,0.8,7084,0
2026020403,1272988176_16_1770212697,济南RW侠,小度,关羽,3,5,3,1.2,12696,0
2026020403,1272988176_16_1770212697,北京JDG,无畏,鲁班大师,0,3,15,5.0,10190,1
2026020403,1272988176_16_1770212697,北京JDG,轻语,狂铁,1,1,13,14.0,13933,1
2026020403,1272988176_16_1770212697,济南RW侠,挽墨,海月,3,4,4,1.8,11590,0
2026020403,1272988176_16_1770212697,北京JDG,小寒,蚩奼,12,1,1,13.0,18698,1
2026020403,1272988176_16_1770212697,济南RW侠,今屿,裴擒虎,6,3,3,3.0,16430,0
2026020403,1272988176_16_1770212697,北京JDG,无双,橘右京,3,6,4,1.2,15688,1
2026020403,1272988176_16_1770212697,济南RW侠,佩恩,狄仁杰,1,4,8,2.3,13113,0
2026020403,1272988176_16_1770212697,北京JDG,清融,甄姬,2,2,8,5.0,11750,1
2026020403,1272988176_16_1770212697,济南RW侠,梦溪,廉颇,0,2,11,5.5,9611,0
2026020603,48251408_55_1770380241,重庆狼队,信,太乙真人,2,2,13,7.5,8628,1
2026020603,48251408_55_1770380241,重庆狼队,皖皖,云缨,2,1,12,14.0,12373,1
2026020603,48251408_55_1770380241,KSG,句号,宫本武藏,1,3,6,2.3,11667,0
2026020603,48251408_55_1770380241,KSG,小屿,艾琳,6,2,0,3.0,12985,0
2026020603,48251408_55_1770380241,KSG,流浪,沈梦溪,0,3,4,1.3,7458,0
2026020603,48251408_55_1770380241,KSG,无言,蒙恬,0,6,6,1.0,7197,0
2026020603,48251408_55_1770380241,重庆狼队,紫幻,小乔,5,1,7,12.0,11168,1
2026020603,48251408_55_1770380241,KSG,一笙,盾山,1,3,7,2.7,7361,0
2026020603,48251408_55_1770380241,重庆狼队,清清,关羽,0,3,13,4.3,10438,1
2026020603,48251408_55_1770380241,重庆狼队,道崽,孙尚香,8,1,4,12.0,13378,1
2026013102,1272988176_7_1769850223,广州TTG,萝卜,曹操,1,3,0,0.3,14782,0
2026013102,1272988176_7_1769850223,广州TTG,涵,空空儿,0,4,8,2.0,10728,0
2026013102,1272988176_7_1769850223,北京JDG,无畏,张飞,0,2,8,4.0,11902,1
2026013102,1272988176_7_1769850223,广州TTG,小雪,戈娅,2,3,2,1.3,16066,0
2026013102,1272988176_7_1769850223,北京JDG,轻语,司空震,1,0,4,5.0,18910,1
2026013102,1272988176_7_1769850223,广州TTG,佳心,橘右京,2,1,6,8.0,14646,0
2026013102,1272988176_7_1769850223,北京JDG,小寒,公孙离,2,3,8,3.3,15775,1
2026013102,1272988176_7_1769850223,北京JDG,无双,暃,7,2,4,5.5,17887,1
2026013102,1272988176_7_1769850223,广州TTG,鹤辞,安琪拉,4,1,2,6.0,12851,0
2026013102,1272988176_7_1769850223,北京JDG,清融,海诺,2,2,8,5.0,12826,1
2026013001,836780560_5_1769758785,上海RNG.M,雨空,姜子牙,1,3,2,1.0,6563,0
2026013001,836780560_5_1769758785,杭州LGD.NBW,米苏,橘右京,3,1,6,9.0,10344,1
2026013001,836780560_5_1769758785,上海RNG.M,久酷,少司缘,1,2,2,1.5,6545,0
2026013001,836780560_5_1769758785,杭州LGD.NBW,小久,敖隐,3,2,6,4.5,9187,1
2026013001,836780560_5_1769758785,杭州LGD.NBW,小崽,廉颇,1,0,11,12.0,7191,1
2026013001,836780560_5_1769758785,杭州LGD.NBW,小落,夏洛特,5,1,6,11.0,10861,1
2026013001,836780560_5_1769758785,杭州LGD.NBW,九尾,女娲,1,0,6,7.0,8402,1
2026013001,836780560_5_1769758785,上海RNG.M,航航,大司命,2,2,2,2.0,8378,0
2026013001,836780560_5_1769758785,上海RNG.M,小困,狂铁,0,3,2,0.7,7985,0
2026013001,836780560_5_1769758785,上海RNG.M,润润,戈娅,0,3,0,0.0,8555,0
2026013102,1272988176_8_1769852757,广州TTG,萝卜,狂铁,1,2,9,5.0,11993,1
2026013102,1272988176_8_1769852757,广州TTG,涵,苏烈,2,1,7,9.0,9512,1
2026013102,1272988176_8_1769852757,北京JDG,无畏,盾山,0,2,5,2.5,7906,0
2026013102,1272988176_8_1769852757,广州TTG,小雪,孙权,7,1,5,12.0,13716,1
2026013102,1272988176_8_1769852757,北京JDG,轻语,影,4,2,0,2.0,13633,0
2026013102,1272988176_8_1769852757,广州TTG,佳心,阿古朵,1,1,9,10.0,13442,1
2026013102,1272988176_8_1769852757,北京JDG,小寒,艾琳,2,3,3,1.7,12015,0
2026013102,1272988176_8_1769852757,北京JDG,无双,元流之子(坦克),0,4,3,0.8,8622,0
2026013102,1272988176_8_1769852757,广州TTG,鹤辞,沈梦溪,1,1,9,10.0,10263,1
2026013102,1272988176_8_1769852757,北京JDG,清融,嫦娥,0,1,5,5.0,10369,0
2026020603,48251408_57_1770384412,重庆狼队,信,少司缘,0,2,5,2.5,8553,1
2026020603,48251408_57_1770384412,重庆狼队,皖皖,夏侯惇,2,0,5,7.0,10305,1
2026020603,48251408_57_1770384412,KSG,句号,杨戬,0,3,1,0.3,8954,0
2026020603,48251408_57_1770384412,KSG,小屿,敖隐,2,0,0,2.0,10280,0
2026020603,48251408_57_1770384412,KSG,流浪,海月,0,1,2,2.0,8880,0
2026020603,48251408_57_1770384412,KSG,无言,夏洛特,1,1,1,2.0,8802,0
2026020603,48251408_57_1770384412,重庆狼队,紫幻,沈梦溪,3,0,4,7.0,11019,1
2026020603,48251408_57_1770384412,KSG,一笙,朵莉亚,0,2,1,0.5,6816,0
2026020603,48251408_57_1770384412,重庆狼队,清清,狂铁,1,1,2,3.0,11193,1
2026020603,48251408_57_1770384412,重庆狼队,道崽,苍,1,0,5,6.0,11607,1
2026020702,1272988176_21_1770456952,西安WE,明崽,安琪拉,1,1,0,1.0,5510,0
2026020702,1272988176_21_1770456952,北京JDG,无畏,盾山,0,0,9,9.0,5274,1
2026020702,1272988176_21_1770456952,西安WE,文涛,关羽,0,2,0,0.0,6036,0
2026020702,1272988176_21_1770456952,西安WE,子意,阿古朵,0,3,0,0.0,6999,0
2026020702,1272988176_21_1770456952,西安WE,昭珏,蚩奼,0,2,0,0.0,7140,0
2026020702,1272988176_21_1770456952,北京JDG,轻语,姬小满,4,1,4,8.0,8467,1
2026020702,1272988176_21_1770456952,北京JDG,小寒,艾琳,4,0,4,8.0,8290,1
2026020702,1272988176_21_1770456952,西安WE,忆安,苏烈,0,2,0,0.0,5171,0
2026020702,1272988176_21_1770456952,北京JDG,无双,元流之子(坦克),2,0,6,8.0,7013,1
2026020702,1272988176_21_1770456952,北京JDG,清融,武则天,0,0,8,8.0,6533,1
2026020502,501236240_19_1770285506,西安WE,明崽,西施,0,3,3,1.0,6402,0
2026020502,501236240_19_1770285506,成都AG超玩会,大帅,盾山,0,1,13,13.0,6893,1
2026020502,501236240_19_1770285506,成都AG超玩会,染详,阿古朵,3,2,7,5.0,9486,1
2026020502,501236240_19_1770285506,西安WE,文涛,蚩奼,1,2,2,1.5,8828,0
2026020502,501236240_19_1770285506,成都AG超玩会,小凡,嬴政,3,2,10,6.5,8082,1
2026020502,501236240_19_1770285506,西安WE,子意,哪吒,4,3,3,2.3,11220,0
2026020502,501236240_19_1770285506,成都AG超玩会,小俞,艾琳,2,1,10,12.0,10666,1
2026020502,501236240_19_1770285506,西安WE,昭珏,孙尚香,2,4,3,1.3,10937,0
2026020502,501236240_19_1770285506,成都AG超玩会,轩染,曹操,7,2,7,7.0,10402,1
2026020502,501236240_19_1770285506,西安WE,忆安,太乙真人,1,3,5,2.0,6499,0
2026020701,501236240_23_1770446180,成都AG超玩会,大帅,苏烈,0,1,4,4.0,6686,0
2026020701,501236240_23_1770446180,成都AG超玩会,染详,阿古朵,1,0,4,5.0,9266,0
2026020701,501236240_23_1770446180,成都AG超玩会,小凡,不知火舞,1,2,2,1.5,6596,0
2026020701,501236240_23_1770446180,南通Hero久竞,落尘,铠,3,1,1,4.0,9619,1
2026020701,501236240_23_1770446180,成都AG超玩会,小俞,艾琳,2,1,1,3.0,10107,0
2026020701,501236240_23_1770446180,成都AG超玩会,轩染,曹操,1,2,2,1.5,9375,0
2026020701,501236240_23_1770446180,南通Hero久竞,白清,张飞,0,1,6,6.0,6820,1
2026020701,501236240_23_1770446180,南通Hero久竞,玖熙,沈梦溪,0,1,4,4.0,7471,1
2026020701,501236240_23_1770446180,南通Hero久竞,坦然,狂铁,2,1,0,2.0,10227,1
2026020701,501236240_23_1770446180,南通Hero久竞,妖刀,戈娅,1,1,5,6.0,11005,1
2026020702,1272988176_20_1770454969,西安WE,明崽,小乔,0,1,4,4.0,7943,0
2026020702,1272988176_20_1770454969,北京JDG,无畏,张飞,0,1,7,7.0,7305,1
2026020702,1272988176_20_1770454969,西安WE,文涛,狂铁,1,4,1,0.5,7586,0
2026020702,1272988176_20_1770454969,西安WE,子意,夏侯惇,1,4,2,0.8,7690,0
2026020702,1272988176_20_1770454969,西安WE,昭珏,戈娅,2,2,1,1.5,9751,0
2026020702,1272988176_20_1770454969,北京JDG,轻语,夏洛特,4,2,5,4.5,10940,1
2026020702,1272988176_20_1770454969,北京JDG,小寒,公孙离,4,1,6,10.0,10808,1
2026020702,1272988176_20_1770454969,西安WE,忆安,空空儿,0,0,4,4.0,6320,0
2026020702,1272988176_20_1770454969,北京JDG,无双,大司命,3,0,6,9.0,10559,1
2026020702,1272988176_20_1770454969,北京JDG,清融,沈梦溪,0,0,10,10.0,8381,1
2026020701,501236240_26_1770451972,成都AG超玩会,大帅,张飞,0,3,1,0.3,4707,0
2026020701,501236240_26_1770451972,成都AG超玩会,染详,暃,0,2,1,0.5,6541,0
2026020701,501236240_26_1770451972,成都AG超玩会,小凡,海月,0,2,1,0.5,4632,0
2026020701,501236240_26_1770451972,南通Hero久竞,落尘,阿古朵,4,0,6,10.0,8652,1
2026020701,501236240_26_1770451972,成都AG超玩会,小俞,公孙离,2,1,0,2.0,8031,0
2026020701,501236240_26_1770451972,成都AG超玩会,轩染,夏洛特,0,3,2,0.7,5594,0
2026020701,501236240_26_1770451972,南通Hero久竞,白清,苏烈,0,1,10,10.0,5482,1
2026020701,501236240_26_1770451972,南通Hero久竞,玖熙,小乔,2,0,6,8.0,6199,1
2026020701,501236240_26_1770451972,南通Hero久竞,坦然,关羽,2,1,4,6.0,6891,1
2026020701,501236240_26_1770451972,南通Hero久竞,妖刀,苍,3,0,6,9.0,8648,1
2026020701,501236240_24_1770448010,成都AG超玩会,大帅,太乙真人,1,0,11,12.0,6203,1
2026020701,501236240_24_1770448010,成都AG超玩会,染详,诸葛亮,6,1,4,10.0,9486,1
2026020701,501236240_24_1770448010,成都AG超玩会,小凡,沈梦溪,0,0,12,12.0,6538,1
2026020701,501236240_24_1770448010,南通Hero久竞,落尘,夏侯惇,1,3,2,1.0,6780,0
2026020701,501236240_24_1770448010,成都AG超玩会,小俞,蚩奼,3,1,8,11.0,8532,1
2026020701,501236240_24_1770448010,成都AG超玩会,轩染,狂铁,2,1,8,10.0,8040,1
2026020701,501236240_24_1770448010,南通Hero久竞,白清,少司缘,0,1,3,3.0,5758,0
2026020701,501236240_24_1770448010,南通Hero久竞,玖熙,海月,0,4,3,0.8,5778,0
2026020701,501236240_24_1770448010,南通Hero久竞,坦然,白起,0,2,3,1.5,6637,0
2026020701,501236240_24_1770448010,南通Hero久竞,妖刀,孙权,2,2,1,1.5,8351,0
2026020701,501236240_25_1770449685,成都AG超玩会,大帅,空空儿,0,6,4,0.7,9625,0
2026020701,501236240_25_1770449685,成都AG超玩会,染详,裴擒虎,3,4,3,1.5,14593,0
2026020701,501236240_25_1770449685,成都AG超玩会,小凡,嫦娥,1,5,6,1.4,10810,0
2026020701,501236240_25_1770449685,南通Hero久竞,落尘,镜,6,1,4,10.0,17141,1
2026020701,501236240_25_1770449685,成都AG超玩会,小俞,戈娅,2,2,3,2.5,15899,0
2026020701,501236240_25_1770449685,成都AG超玩会,轩染,马超,1,3,6,2.3,14483,0
2026020701,501236240_25_1770449685,南通Hero久竞,白清,杨玉环,4,2,13,8.5,11226,1
2026020701,501236240_25_1770449685,南通Hero久竞,玖熙,武则天,2,1,16,18.0,10877,1
2026020701,501236240_25_1770449685,南通Hero久竞,坦然,夏洛特,4,2,8,6.0,14271,1
2026020701,501236240_25_1770449685,南通Hero久竞,妖刀,敖隐,4,1,10,14.0,17246,1
2026020703,1222656528_14_1770467335,北京WB,听悦,西施,1,1,5,6.0,10226,1
2026020703,1222656528_14_1770467335,深圳DYG,向鱼,女娲,2,2,6,4.0,11904,0
2026020703,1222656528_14_1770467335,深圳DYG,小乐,孙策,0,5,6,1.2,13209,0
2026020703,1222656528_14_1770467335,深圳DYG,落空,盾山,0,2,8,4.0,9020,0
2026020703,1222656528_14_1770467335,北京WB,玖欣,太乙真人,0,2,9,4.5,10066,1
2026020703,1222656528_14_1770467335,深圳DYG,小轩,阿古朵,2,3,3,1.7,14132,0
2026020703,1222656528_14_1770467335,北京WB,小麦,孙尚香,2,1,5,7.0,16923,1
2026020703,1222656528_14_1770467335,北京WB,梓墨,曹操,9,0,3,12.0,18138,1
2026020703,1222656528_14_1770467335,深圳DYG,钎城,蚩奼,4,2,2,3.0,15118,0
2026020703,1222656528_14_1770467335,北京WB,暖阳,大司命,2,4,7,2.3,13846,1
2026020502,501236240_17_1770281999,西安WE,明崽,不知火舞,0,1,0,0.0,5892,0
2026020502,501236240_17_1770281999,成都AG超玩会,大帅,鲁班大师,3,0,6,9.0,7166,1
2026020502,501236240_17_1770281999,成都AG超玩会,染详,裴擒虎,2,0,5,7.0,10337,1
2026020502,501236240_17_1770281999,西安WE,文涛,司空震,0,2,0,0.0,7498,0
2026020502,501236240_17_1770281999,成都AG超玩会,小凡,海诺,2,0,6,8.0,8746,1
2026020502,501236240_17_1770281999,西安WE,子意,阿古朵,1,1,0,1.0,7474,0
2026020502,501236240_17_1770281999,成都AG超玩会,小俞,李元芳,1,1,5,6.0,8393,1
2026020502,501236240_17_1770281999,西安WE,昭珏,敖隐,0,2,1,0.5,7544,0
2026020502,501236240_17_1770281999,成都AG超玩会,轩染,狂铁,1,0,6,7.0,9099,1
2026020502,501236240_17_1770281999,西安WE,忆安,盾山,0,3,1,0.3,5239,0
2026013003,501236240_5_1769783903,长沙TES.A,星河,苏烈,0,1,7,7.0,6631,1
2026013003,501236240_5_1769783903,成都AG超玩会,大帅,盾山,0,3,6,2.0,5759,0
2026013003,501236240_5_1769783903,长沙TES.A,蓝桉,蚩奼,3,2,1,2.0,10618,1
2026013003,501236240_5_1769783903,长沙TES.A,无幻,夏洛特,3,1,6,9.0,9822,1
2026013003,501236240_5_1769783903,成都AG超玩会,染详,阿古朵,0,1,3,3.0,7704,0
2026013003,501236240_5_1769783903,成都AG超玩会,小凡,武则天,2,1,4,6.0,7174,0
2026013003,501236240_5_1769783903,成都AG超玩会,小俞,艾琳,1,2,2,1.5,9260,0
2026013003,501236240_5_1769783903,成都AG超玩会,轩染,曹操,3,3,2,1.7,8798,0
2026013003,501236240_5_1769783903,长沙TES.A,景诗,海月,0,2,4,2.0,6192,1
2026013003,501236240_5_1769783903,长沙TES.A,书源,橘右京,4,0,4,8.0,11469,1
2026013003,501236240_7_1769787484,长沙TES.A,星河,太乙真人,1,2,3,2.0,5789,0
2026013003,501236240_7_1769787484,成都AG超玩会,大帅,少司缘,0,1,8,8.0,7130,1
2026013003,501236240_7_1769787484,长沙TES.A,蓝桉,公孙离,0,2,1,0.5,7854,0
2026013003,501236240_7_1769787484,长沙TES.A,无幻,司空震,0,2,3,1.5,7284,0
2026013003,501236240_7_1769787484,成都AG超玩会,染详,铠,2,0,5,7.0,7835,1
2026013003,501236240_7_1769787484,成都AG超玩会,小凡,海月,2,1,3,5.0,7247,1
2026013003,501236240_7_1769787484,成都AG超玩会,小俞,蚩奼,2,1,6,8.0,8964,1
2026013003,501236240_7_1769787484,成都AG超玩会,轩染,影,2,2,5,3.5,8586,1
2026013003,501236240_7_1769787484,长沙TES.A,景诗,安琪拉,2,1,2,4.0,6238,0
2026013003,501236240_7_1769787484,长沙TES.A,书源,裴擒虎,2,1,2,4.0,8928,0
2026020603,48251408_56_1770382536,重庆狼队,信,苏烈,2,1,7,9.0,7530,1
2026020603,48251408_56_1770382536,重庆狼队,皖皖,裴擒虎,2,1,6,8.0,11069,1
2026020603,48251408_56_1770382536,KSG,句号,阿古朵,1,2,3,2.0,7932,0
2026020603,48251408_56_1770382536,KSG,小屿,苍,0,0,4,4.0,10048,0
2026020603,48251408_56_1770382536,KSG,流浪,王昭君,0,3,3,1.0,5924,0
2026020603,48251408_56_1770382536,KSG,无言,马超,3,2,0,1.5,9596,0
2026020603,48251408_56_1770382536,重庆狼队,紫幻,海月,3,0,1,4.0,7571,1
2026020603,48251408_56_1770382536,KSG,一笙,张良,0,3,4,1.3,5918,0
2026020603,48251408_56_1770382536,重庆狼队,清清,孙策,3,2,6,4.5,10452,1
2026020603,48251408_56_1770382536,重庆狼队,道崽,敖隐,0,0,7,7.0,10454,1
2026020402,48251408_36_1770196470,桐乡情久,陌冷,艾琳,2,2,1,1.5,10681,0
2026020402,48251408_36_1770196470,KSG,句号,曜,1,2,11,6.0,11100,1
2026020402,48251408_36_1770196470,KSG,小屿,孙尚香,9,0,2,11.0,16394,1
2026020402,48251408_36_1770196470,KSG,流浪,西施,1,0,8,9.0,7702,1
2026020402,48251408_36_1770196470,KSG,无言,夏洛特,2,0,7,9.0,10851,1
2026020402,48251408_36_1770196470,桐乡情久,深巅,夏侯惇,0,4,2,0.5,8648,0
2026020402,48251408_36_1770196470,KSG,一笙,太乙真人,0,1,9,9.0,7700,1
2026020402,48251408_36_1770196470,桐乡情久,久寒,海月,1,3,2,1.0,7571,0
2026020402,48251408_36_1770196470,桐乡情久,楠枫,盾山,0,1,3,3.0,6941,0
2026020402,48251408_36_1770196470,桐乡情久,无玄,曹操,0,3,2,0.7,9772,0
2026020501,48251408_43_1770275528,上海RNG.M,雨空,海月,1,4,5,1.5,8122,1
2026020501,48251408_43_1770275528,上海RNG.M,久酷,苏烈,0,2,7,3.5,7464,1
2026020501,48251408_43_1770275528,无锡TCG,安凉,大司命,1,3,3,1.3,8315,0
2026020501,48251408_43_1770275528,无锡TCG,北觅,戈娅,4,2,1,2.5,11198,0
2026020501,48251408_43_1770275528,上海RNG.M,樱花,司空震,4,0,6,10.0,10889,1
2026020501,48251408_43_1770275528,无锡TCG,大海,曹操,0,3,3,1.0,8977,0
2026020501,48251408_43_1770275528,无锡TCG,清弦,武则天,1,3,3,1.3,7345,0
2026020501,48251408_43_1770275528,上海RNG.M,航航,镜,4,0,6,10.0,11484,1
2026020501,48251408_43_1770275528,上海RNG.M,奕雨,蚩奼,5,0,1,6.0,11047,1
2026020501,48251408_43_1770275528,无锡TCG,数字,少司缘,0,3,4,1.3,7115,0
2026020402,48251408_38_1770200061,桐乡情久,陌冷,戈娅,2,2,1,1.5,11508,0
2026020402,48251408_38_1770200061,KSG,句号,大司命,6,0,4,10.0,11199,1
2026020402,48251408_38_1770200061,KSG,小屿,后羿,4,2,6,5.0,12799,1
2026020402,48251408_38_1770200061,KSG,流浪,不知火舞,1,1,8,9.0,10006,1
2026020402,48251408_38_1770200061,KSG,无言,狂铁,2,0,9,11.0,11598,1
2026020402,48251408_38_1770200061,桐乡情久,深巅,橘右京,0,5,0,0.0,10900,0
2026020402,48251408_38_1770200061,KSG,一笙,苏烈,0,0,12,12.0,8152,1
2026020402,48251408_38_1770200061,桐乡情久,久寒,沈梦溪,0,2,2,1.0,8329,0
2026020402,48251408_38_1770200061,桐乡情久,楠枫,少司缘,0,2,2,1.0,8502,0
2026020402,48251408_38_1770200061,桐乡情久,无玄,吕布,1,2,1,1.0,8926,0
2026020703,1222656528_16_1770470651,北京WB,听悦,沈梦溪,1,0,8,9.0,9322,1
2026020703,1222656528_16_1770470651,深圳DYG,向鱼,海诺,2,1,2,4.0,8882,0
2026020703,1222656528_16_1770470651,深圳DYG,小乐,关羽,0,2,3,1.5,10512,0
2026020703,1222656528_16_1770470651,深圳DYG,落空,张飞,0,3,3,1.0,7085,0
2026020703,1222656528_16_1770470651,北京WB,玖欣,空空儿,1,2,10,5.5,7994,1
2026020703,1222656528_16_1770470651,深圳DYG,小轩,云缨,1,4,2,0.8,9180,0
2026020703,1222656528_16_1770470651,北京WB,小麦,李元芳,5,1,4,9.0,12710,1
2026020703,1222656528_16_1770470651,北京WB,梓墨,司空震,3,0,6,9.0,11978,1
2026020703,1222656528_16_1770470651,深圳DYG,钎城,公孙离,1,3,2,1.0,10479,0
2026020703,1222656528_16_1770470651,北京WB,暖阳,橘右京,3,1,6,9.0,12127,1
2026012303,48251408_36_1769174258,济南RW侠,小度,马超,1,3,0,0.3,9959,0
2026012303,48251408_36_1769174258,重庆狼队,信,苏烈,1,1,10,11.0,7868,1
2026012303,48251408_36_1769174258,重庆狼队,皖皖,哪吒,6,0,6,12.0,12867,1
2026012303,48251408_36_1769174258,济南RW侠,挽墨,小乔,0,2,3,1.5,7843,0
2026012303,48251408_36_1769174258,重庆狼队,紫幻,沈梦溪,2,0,9,11.0,9793,1
2026012303,48251408_36_1769174258,济南RW侠,今屿,夏侯惇,1,3,2,1.0,8912,0
2026012303,48251408_36_1769174258,重庆狼队,清清,夏洛特,0,2,4,2.0,10048,1
2026012303,48251408_36_1769174258,济南RW侠,佩恩,公孙离,1,4,1,0.5,10126,0
